False,R,M,IN,Indiana,5,H,1938-06-21,1983,B001149,N00000010,H2IN06023,Burton_Dan_L._None_None,202-225-2276,http://burton.house.gov,http://burton.house.gov/contacts/new,RepDanBurton,CongressmanDanBurton,congressmandanburton
True,D,M,NC,North Carolina,1,H,1947-04-27,2004,B001251,N00027035,H4NC01046,Butterfield_George_Kenneth_Jr._G.K.,202-225-3101,http://butterfield.house.gov,https://butterfield.house.gov/email-congressman-butterfield,GKButterfield,GKBNC01,274687979233940
True,R,M,CA,California,42,H,1953-06-08,1993,C000059,N00007099,H2CA37023,Calvert_Ken_S._None_None,202-225-1986,http://calvert.house.gov,https://calvert.house.gov/contactform/,KenCalvert,RepKenCalvert,70063393423
False,R,M,MI,Michigan,4,H,1953-07-09,1991,C000071,N00008086,H0MI10071,Camp_Dave_Lee_None_None,202-225-3561,http://camp.house.gov,http://camp.house.gov/contact/,RepDaveCamp,DaveCampYT,6775033524
False,R,M,CA,California,45,H,1955-07-19,2005,C001064,N00027565,H6CA48039,Campbell_John_Bayard Taylor_III_None,202-225-5611,http://www.campbell.house.gov,https://campbell.house.gov/email-me,RepJohnCampbell,RepJohnCampbellCA48,60546090739
False,R,M,TX,Texas,23,H,1949-07-30,2011,C001082,N00026722,H4TX28046,Canseco_Francisco_None_None_Quico,202-225-4511,http://canseco.house.gov/,None,RepCanseco,CongressmanCanseco,RepCanseco
False,R,M,VA,Virginia,7,H,1963-06-06,2001,C001046,N00013131,H0VA07042,Cantor_Eric_I._None_None,202-225-2815,http://cantor.house.gov,http://form-cantor.house.gov/index.php,GOPLeader,EricCantor,None
True,R,F,WV,West Virginia,j,S,1953-11-26,2001,C001047,N00009771,H0WV02138_S4WV00159,Capito_Shelley_Moore_None_None,202-224-6472,http://www.capito.senate.gov,None,SenCapito,UCbiXdR4XQ3vD9Xp5lfR9QXw,8057864757
True,D,F,CA,California,24,H,1938-01-10,1998,C001036,N00007232,H8CA22089,Capps_Lois_None_None_None,202-225-3601,http://capps.house.gov,https://capps.house.gov/contact-me/email-me,RepLoisCapps,reploiscapps,168989481141
True,D,M,MA,Massachusetts,7,H,1952-01-09,1999,C001037,N00000267,H8MA08071_S0MA00117,Capuano_Michael_E._None_None,202-225-5111,http://capuano.house.gov,http://www.house.gov/capuano/contact/email.shtml,None,RepMikeCapuano,151168844937573
False,D,M,CA,California,18,H,1959-03-31,2003,C001050,N00024874,H2CA18056,Cardoza_Dennis_A._None_None,202-225-6131,http://www.house.gov/cardoza,https://forms.house.gov/wyr/welcome.shtml,RepCardoza,congressmancardoza,RepDennisCardoza
False,D,M,MO,Missouri,3,H,1958-07-10,2005,C001060,N00005181,H0MO00019,Carnahan_Russ_None_None_None,202-225-2671,http://www.house.gov/carnahan,http://carnahan.house.gov/contact.shtml,RepCarnahan,congressmancarnahan,congressmancarnahan
True,D,M,DE,Delaware,0,H,1956-05-20,2011,C001083,N00030736,H0DE01017,Carney_John_C._None_None,202-225-4165,http://johncarney.house.gov,https://forms.house.gov/carney/webforms/email-me.shtml,JohnCarneyde,RepJohnCarney,156024857781159
True,R,M,TX,Texas,31,H,1941-11-06,2003,C001051,N00025095,H2TX31044,Carter_John_R._None_None,202-225-3864,http://carter.house.gov,https://carter.house.gov/email-john2,JudgeCarter,repjohncarter,1287257083
True,R,M,LA,Louisiana,j,S,1957-09-28,2009,C001075,N00030245,H8LA00017_S4LA00107,Cassidy_Bill_None_None_None,202-224-5824,http://www.cassidy.senate.gov,None,None,SenatorBillCassidy,None
True,D,F,FL,Florida,14,H,1966-08-20,2007,C001066,N00027514,H6FL11126_H6FL11134,Castor_Kathy_None_None_None,202-225-3376,http://castor.house.gov,https://castor.house.gov/contact/contactform.htm,USRepKCastor,RepKathyCastor,181810465190906
True,R,M,OH,Ohio,1,H,1953-01-22,1995,C000266,N00003689,H8OH01043,Chabot_Steve_J._None_None,202-225-2216,http://chabot.house.gov,https://chabot.house.gov/forms/writeyourrep/?zip5=45202&zip4=3003,RepSteveChabot,congressmanchabot,204705339555378
True,R,M,UT,Utah,3,H,1967-03-26,2009,C001076,N00028958,H8UT03089,Chaffetz_Jason_None_None_None,202-225-7751,http://chaffetz.house.gov,https://chaffetz.house.gov/contact-me/email-me,JasonInTheHouse,JasonChaffetz,390419731073316
False,D,M,KY,Kentucky,6,H,1959-09-12,2004,C001058,N00026591,H4KY06072,Chandler_Ben_None_None_None,202-225-4706,http://chandler.house.gov,https://forms.house.gov/wyr/welcome.shtml,None,None,None
False,D,F,VI,US Virgin Islands,0,H,1945-09-19,1997,C000380,N00000133,H4VI00054,Christensen_Donna_M._None_None,202-225-1790,http://donnachristensen.house.gov,https://donnachristensen.house.gov/contact-me/email-me,DelegateDonna,delegatedonna,138013351189
True,D,F,CA,California,27,H,1953-07-07,2009,C001080,N00030600,H0CA32101,Chu_Judy_M._None_None,202-225-5464,http://chu.house.gov,http://chu.house.gov/connect-with-me/email-judy,RepJudyChu,RepJudyChu,41228315130
True,D,M,RI,Rhode Island,1,H,1961-07-15,2011,C001084,N00032019,H0RI01073,Cicilline_David_N._None_None,202-225-4911,http://cicilline.house.gov,https://cicilline.house.gov/contact-me/email-me,RepCicilline,RepDavidCicilline,186949061341027
False,D,M,MI,Michigan,13,H,1957-03-02,2011,C001085,N00031945,H0MI13398,Clarke_Hansen_None_None_None,202-225-2261,http://hansenclarke.house.gov/,None,RepHansenClarke,rephansenclarke,184181851603316
True,D,F,NY,New York,9,H,1964-11-21,2007,C001067,N00026961,H4NY11138,Clarke_Yvette_D._None_None,202-225-6231,http://clarke.house.gov,https://clarke.house.gov/contact/email-me,YvetteClarke,repyvetteclarke,135031389892682
True,D,M,MO,Missouri,1,H,1956-07-27,2001,C001049,N00012460,H0MO01066,Clay_Wm._Lacy_Jr._None,202-225-2406,http://lacyclay.house.gov,http://lacyclay.house.gov/contact-form/,None,WilliamLacyClay,109135405838588
True,D,M,MO,Missouri,5,H,1944-10-26,2005,C001061,N00026790,H4MO05234,Cleaver_Emanuel_None_II_None,202-225-4535,http://cleaver.house.gov,https://cleaver.house.gov/contact/email-me,RepCleaver,repcleaver,7954512692
True,D,M,SC,South Carolina,6,H,1940-07-21,1993,C000537,N00002408,H2SC02042,Clyburn_James_E._None_Jim,202-225-3315,http://clyburn.house.gov,https://clyburn.house.gov/contact-me/email-me,Clyburn,repjamesclyburn,127744320598870
False,R,M,NC,North Carolina,6,H,1931-03-18,1985,C000556,N00002247,H4NC06011,Coble_Howard_None_None_None,202-225-3065,http://coble.house.gov,http://coble.house.gov/contact/zipcheck.htm,HowardCoble,None,208742429162356
True,R,M,CO,Colorado,6,H,1955-03-19,2009,C001077,N00024753,H8CO06138_H2CO00019,Coffman_Mike_None_None_None,202-225-7882,http://coffman.house.gov,https://coffman.house.gov/contact/email-me,RepMikeCoffman,CongressmanCoffman,366142384492
True,D,M,TN,Tennessee,9,H,1949-05-24,2007,C001068,N00003225,H6TN09068,Cohen_Steve_None_None_None,202-225-3265,http://cohen.house.gov,https://cohen.house.gov/contact-me/email-me,RepCohen,repcohen,111456965545421
True,R,M,OK,Oklahoma,4,H,1949-04-28,2003,C001053,N00025726,H2OK04055,Cole_Tom_None_None_None,202-225-6165,http://cole.house.gov,https://coleforms.house.gov/contact/default.aspx,TomColeOK04,reptomcole,146497782066300
True,R,M,TX,Texas,11,H,1948-06-11,2005,C001062,N00026041,H4TX19136_H3TX19021,Conaway_K._Michael_None_None,202-225-3605,http://conaway.house.gov,https://conaway.house.gov/forms/writeyourrep/default.aspx,ConawayTX11,mikeconaway11,203482063021985
True,D,M,VA,Virginia,11,H,1950-03-30,2009,C001078,N00029891,H8VA11062,Connolly_Gerald_E._None_None,202-225-1492,http://connolly.house.gov,https://forms.house.gov/connolly/contact-form.shtml,GerryConnolly,repconnolly,177164035838
True,D,M,MI,Michigan,13,H,1929-05-16,1965,C000714,N00004029,H6MI01028,Conyers_John_None_Jr._None,202-225-5126,https://conyers.house.gov,https://conyers.house.gov/index.cfm/online-contact-form,RepJohnConyers,JCMI14,206947066849
True,D,M,TN,Tennessee,5,H,1954-06-19,1983,C000754,N00003132,H2TN05131_H2TN04027_S4TN00096,Cooper_Jim_None_None_None,202-225-4311,http://cooper.house.gov,https://cooper.house.gov/contact/email-me,RepJimCooper,RepJimCooper,JimCooper
True,D,M,CA,California,16,H,1952-04-13,2005,C001059,N00026341,H4CA20082,Costa_Jim_None_None_None,202-225-3341,https://costa.house.gov,http://www.house.gov/formcosta/issue.htm,RepJimCosta,RepJimCostaCA20,RepJimCosta
False,D,M,IL,Illinois,12,H,1949-09-25,1987,C000794,N00004956,H8IL21021,Costello_Jerry_F._None_None,202-225-5661,http://www.house.gov/costello,http://costello.house.gov/IMA/issue_subscribe.shtml,jerrycostello,repjerrycostello,115552205154936
True,D,M,CT,Connecticut,2,H,1953-04-06,2007,C001069,N00024842,H2CT02112,Courtney_Joe_None_None_None,202-225-2076,http://courtney.house.gov,https://courtney.house.gov/email-joe1,RepJoeCourtney,repcourtney,330408799230
False,R,M,MN,Minnesota,8,H,1959-12-29,2011,C001086,N00031623,H0MN08115,Cravaack_Chip_None_None_None,202-225-6211,http://cravaack.house.gov/,None,RepChipCravaack,RepChipCravaack,RepChipCravaack
True,R,M,AR,Arkansas,1,H,1966-01-22,2011,C001087,N00030770,H0AR01083,Crawford_Eric_A._None_Rick,202-225-4076,http://crawford.house.gov,http://crawford.house.gov/contact/,RepRickCrawford,RepRickCrawford,143344975723788
True,R,M,FL,Florida,4,H,1944-09-01,2001,C001045,N00012739,H0FL04066,Crenshaw_Ander_None_None_None,202-225-2501,https://crenshaw.house.gov,https://forms.house.gov/write/crenshaw/email-me.shtml,AnderCrenshaw,RepAnderCrenshaw,200388204657
False,D,M,PA,Pennsylvania,12,H,1962-01-05,2010,C001081,N00032014,H0PA12132,Critz_Mark_S._None_None,202-225-2065,http://critz.house.gov/,https://critz.house.gov/contact/email-me.shtml,RepMarkCritz,RepMarkCritz,124105914288036
True,D,M,NY,New York,14,H,1962-03-16,1999,C001038,N00001127,H8NY07046,Crowley_Joseph_None_None_Joe,202-225-3965,http://crowley.house.gov,https://crowley.house.gov/contact-me/email-me,RepJoeCrowley,RepJoeCrowley,176197712425090
True,D,M,TX,Texas,28,H,1955-09-19,2005,C001063,N00024978,H2TX23082,Cuellar_Henry_None_None_None,202-225-1640,http://cuellar.house.gov,https://cuellar.house.gov/forms/writeyourrep/default.aspx,RepCuellar,henrycuellar,152569121550
True,R,M,TX,Texas,7,H,1956-08-24,2001,C001048,N00009738,H0TX07055,Culberson_John_Abney_None_None,202-225-2571,http://culberson.house.gov,https://culbersonforms.house.gov/forms/writeyourrep/default.aspx,CongCulberson,johnculbersontx07,1751723339
True,D,M,MD,Maryland,7,H,1951-01-18,1996,C000984,N00001971,H6MD07160,Cummings_Elijah_E._None_None,202-225-4741,http://cummings.house.gov,https://cummings.house.gov/contact-me/email-me,RepCummings,ElijahECummings,291368465380
False,D,M,MI,Michigan,11,H,1948-11-04,2012,C001089,N00034982,H2MI11190,Curson_David_Alan_None_None,202-225-8171,http://curson.house.gov,None,None,None,None
True,D,M,IL,Illinois,7,H,1941-09-06,1997,D000096,N00004884,H4IL07037,Davis_Danny_K._None_None,202-225-5006,http://davis.house.gov,https://davis.house.gov/email-me,RepDannyDavis,dannykdavis07,280757931935749
True,D,F,CA,California,53,H,1944-04-13,2001,D000598,N00009604,H0CA49055,Davis_Susan_A._None_None,202-225-2040,http://susandavis.house.gov,https://susandavisforms.house.gov/forms/writeyourrep/,RepSusanDavis,None,103767526332478
True,D,M,OR,Oregon,4,H,1947-05-27,1987,D000191,N00007781,H6OR04047_S6OR00151,DeFazio_Peter_A._None_None,202-225-6416,http://defazio.house.gov,https://defazio.house.gov/contact/email-me,RepPeterDeFazio,PeterDeFazio,94324364811
True,D,F,CO,Colorado,1,H,1957-07-29,1997,D000197,N00006134,H6CO01141,DeGette_Diana_L._None_None,202-225-4431,http://degette.house.gov,https://degette.house.gov/contact/send-me-an-email/email-me,RepDianaDeGette,RepDianaDeGette,110757973488
True,D,F,CT,Connecticut,3,H,1943-03-02,1991,D000216,N00000615,H0CT03072,DeLauro_Rosa_L._None_None,202-225-3661,http://delauro.house.gov,https://forms.house.gov/delauro/webforms/contact_form_email.shtml,RosaDeLauro,rosadelauro,181302611907634
True,D,F,WA,Washington,1,H,1962-02-17,2012,D000617,N00030693,H0WA08046,DelBene_Suzan_K._None_None,202-225-6311,http://delbene.house.gov,http://delbene.house.gov/contact-me/email-me,RepDelBene,None,483962224987343
True,R,M,CA,California,10,H,1967-07-29,2011,D000612,N00031593,H0CA19173,Denham_Jeff_None_None_None,202-225-4540,http://denham.house.gov,https://denham.house.gov/contact-me/email-me,RepJeffDenham,repjeffdenham,133714040028137
True,R,M,PA,Pennsylvania,15,H,1960-05-24,2005,D000604,N00026171,H4PA15087,Dent_Charles_W._None_None,202-225-6411,https://dent.house.gov,https://dent.house.gov/?p=ContactForm,None,CongressmanDent,69862092533
True,R,M,TN,Tennessee,4,H,1964-02-21,2011,D000616,N00030957,H0TN04195,DesJarlais_Scott_None_None_None,202-225-6831,https://desjarlais.house.gov,http://desjarlais.house.gov/contact/email-me,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04
True,D,M,FL,Florida,21,H,1966-05-07,2010,D000610,N00031317,H0FL19080,Deutch_Theodore_E._None_None,202-225-3001,http://teddeutch.house.gov,https://teddeutch.house.gov/forms/writeyourrep/default.aspx,RepTedDeutch,congressmanteddeutch,112179098816942
True,R,M,FL,Florida,25,H,1961-09-25,2003,D000600,N00025337,H2FL25018,Diaz-Balart_Mario_None_None_None,202-225-4211,http://mariodiazbalart.house.gov,http://mariodiazbalart.house.gov/contact-mario/write-rep-diaz-balart,MarioDB,MarioDiazBalart,119538428117878
False,D,M,WA,Washington,6,H,1940-12-16,1977,D000327,N00007918,H6WA06021,Dicks_Norman_D._None_Norm,202-225-5916,http://www.house.gov/dicks,http://www.house.gov/dicks/email.shtml,RepNormDicks,RepNormDicks,NormDicks
True,D,M,TX,Texas,35,H,1946-10-06,1995,D000399,N00006023,H4TX10028,Doggett_Lloyd_A._None_None,202-225-4865,http://doggett.house.gov,https://forms.house.gov/doggett/webforms/issue_subscribe.htm,RepLloydDoggett,doggett,154050553704
True,R,M,IL,Illinois,10,H,1969-06-23,2011,D000613,N00031103,H0IL10302,Dold_Bob_None_None_None,202-225-4835,https://dold.house.gov,None,RepDold,None,RepDold
True,D,M,IN,Indiana,j,S,1955-09-28,2007,D000607,N00026586,H4IN02101_S2IN00091,Donnelly_Joe_None_None_None,202-224-4814,http://www.donnelly.senate.gov,http://www.donnelly.senate.gov/contact/email-joe,SenDonnelly,sendonnelly,168059529893610
True,D,M,PA,Pennsylvania,14,H,1953-08-05,1995,D000482,N00001373,H4PA18131,Doyle_Michael_F._Jr._Mike,202-225-2135,http://doyle.house.gov,https://doyle.house.gov/contact-me/email-me,USRepMikeDoyle,CongressmanDoyle,79663724861
False,R,M,CA,California,26,H,1952-07-05,1981,D000492,N00006932,H8CA35032,Dreier_David_T._None_None,202-225-2305,http://dreier.house.gov,http://doyle.house.gov/email_mike.shtml,None,RepDavidDreier,None
True,R,M,WI,Wisconsin,7,H,1971-10-03,2011,D000614,N00030967,H0WI07051,Duffy_Sean_P._None_None,202-225-3365,https://duffy.house.gov,http://duffy.house.gov/contact,RepSeanDuffy,RepSeanDuffy,119657691436457
