True,R,M,PA,Pennsylvania,6,H,1976-09-07,2015,C001106,N00031064,H0PA06076,Costello_Ryan_None_None_None,202-225-4315,https://costello.house.gov,None,RepRyanCostello,None,CongressmanRyanCostello
True,R,M,OK,Oklahoma,5,H,1963-05-25,2015,R000604,N00036175,H4OK05132,Russell_Steve_None_None_None,202-225-2132,https://russell.house.gov,None,RepRussell,None,reprussell
True,R,M,NY,New York,24,H,1962-11-09,2015,K000386,N00035934,H4NY24073,Katko_John_None_None_None,202-225-3701,https://katko.house.gov,None,RepJohnKatko,None,RepJohnKatko
True,R,F,NY,New York,21,H,1984-07-02,2015,S001196,N00035523,H4NY21079,Stefanik_Elise_None_None_None,202-225-4611,https://stefanik.house.gov,None,RepStefanik,None,RepEliseStefanik
True,D,F,NY,New York,4,H,1965-02-15,2015,R000602,N00035927,H4NY04075,Rice_Kathleen_None_None_None,202-225-5516,http://kathleenrice.house.gov,None,RepKathleenRice,None,RepKathleenRice
True,R,M,NY,New York,1,H,1980-01-30,2015,Z000017,N00029404,H8NY01148,Zeldin_Lee_None_None_None,202-225-3826,https://zeldin.house.gov,None,RepLeeZeldin,None,RepLeeZeldin
True,R,M,NV,Nevada,4,H,1957-06-23,2015,H001070,N00035628,H4NV04017,Hardy_Cresent_None_None_None,202-225-9894,https://hardy.house.gov,None,RepHardy,RepHardy,320612381469421
True,D,F,NJ,New Jersey,12,H,1945-02-06,2015,W000822,N00036158,H4NJ12149,Watson Coleman_Bonnie_None_None_None,202-225-5801,https://watsoncoleman.house.gov,None,None,None,RepBonnieWatsonColeman
True,R,M,NJ,New Jersey,3,H,1960-10-16,2015,M001193,N00036155,H4NJ03130,MacArthur_Tom_None_None_None,202-225-4765,https://macarthur.house.gov,None,RepTomMacArthur,None,CongressmanTomMacArthur
True,D,M,NE,Nebraska,2,H,1949-11-10,2015,A000373,N00005293,H4NE02054,Ashford_Brad_None_None_None,202-225-4155,https://ashford.house.gov,None,RepBradAshford,None,RepBradAshford
True,R,M,NC,North Carolina,7,H,1972-02-16,2015,R000603,N00033527,H2NC07096,Rouzer_David_None_None_None,202-225-2731,https://rouzer.house.gov,None,RepDavidRouzer,None,1579216395649220
True,R,M,MT,Montana,0,H,1961-11-01,2015,Z000018,N00035616,H4MT01041,Zinke_Ryan_None_None_None,202-225-3211,https://zinke.house.gov,None,RepRyanZinke,None,CongressmanRyanZinke
True,R,M,MN,Minnesota,6,H,1961-03-03,2015,E000294,N00035440,H4MN06087,Emmer_Tom_None_None_None,202-225-2331,https://emmer.house.gov,None,RepTomEmmer,None,reptomemmer
True,D,F,MI,Michigan,14,H,1954-10-18,2015,L000581,N00034068,H2MI14111,Lawrence_Brenda_None_None_None,202-225-5802,https://lawrence.house.gov,None,RepLawrence,None,395759603917487
True,D,F,MI,Michigan,12,H,1953-11-23,2015,D000624,N00036149,H4MI12079,Dingell_Debbie_None_None_None,202-225-4071,https://debbiedingell.house.gov,None,RepDebDingell,None,RepDebbieDingell
True,R,M,MI,Michigan,11,H,1960-10-16,2015,T000475,N00035607,H4MI11097,Trott_Dave_None_None_None,202-225-8171,https://trott.house.gov,None,repdavetrott,None,CongressmanDaveTrott
True,R,M,MI,Michigan,8,H,1967-03-18,2015,B001293,N00036449,H4MI08135,Bishop_Mike_None_None_None,202-225-4872,https://mikebishop.house.gov,None,RepMikeBishop,None,RepMikeBishop
True,R,M,MI,Michigan,4,H,1961-05-08,2015,M001194,N00036275,H4MI04126,Moolenaar_John_None_None_None,202-225-3561,https://moolenaar.house.gov,None,RepMoolenaar,None,RepMoolenaar
True,R,M,ME,Maine,2,H,1953-11-01,2015,P000611,N00034584,S2ME00158_H4ME02234,Poliquin_Bruce_None_None_None,202-225-6306,https://poliquin.house.gov,None,RepPoliquin,None,RepPoliquin
True,D,M,MA,Massachusetts,6,H,1978-10-24,2015,M001196,N00035431,H4MA06090,Moulton_Seth_None_None_None,202-225-8020,https://moulton.house.gov,None,teammoulton,None,CongressmanSethMoulton
True,R,M,LA,Louisiana,6,H,1972-01-31,2015,G000577,N00036135,H4LA06153,Graves_Garret_None_None_None,202-225-3901,https://garretgraves.house.gov,None,RepGarretGraves,None,CongressmanGarretGraves
True,R,M,LA,Louisiana,5,H,1954-09-16,2015,A000374,N00036633,H4LA05221,Abraham_Ralph_None_None_None,202-225-8490,https://abraham.house.gov,None,RepAbraham,None,CongressmanRalphAbraham
True,R,M,IL,Illinois,12,H,1960-12-30,2015,B001295,N00035420,H4IL12060,Bost_Mike_None_None_None,202-225-5661,https://bost.house.gov,None,RepBost,None,RepBost
True,R,M,IA,Iowa,3,H,1968-05-11,2015,Y000066,N00035509,S4IA00103_H4IA03115,Young_David_None_None_None,202-225-5476,https://davidyoung.house.gov,None,RepDavidYoung,None,RepDavidYoung
True,R,M,IA,Iowa,1,H,1955-04-26,2015,B001294,N00033744,H2IA01055,Blum_Rod_None_None_None,202-225-2911,https://blum.house.gov,None,RepRodBlum,None,congressmanrodblum
True,D,M,HI,Hawaii,1,H,1967-07-01,2015,T000473,N00035535,H4HI01134,Takai_Mark_None_None_None,202-225-2726,https://takai.house.gov,None,RepMarkTakai,None,repmarktakai
True,R,M,GA,Georgia,12,H,1951-11-07,2015,A000372,N00033720,H2GA12121,Allen_Rick_None_None_None,202-225-2823,http://allen.house.gov,None,reprickallen,None,CongressmanRickAllen
True,R,M,GA,Georgia,11,H,1963-12-22,2015,L000583,N00035347,H4GA11061,Loudermilk_Barry_None_None_None,202-225-2931,http://loudermilk.house.gov,None,RepLoudermilk,None,reploudermilk
True,R,M,GA,Georgia,10,H,1960-04-22,2015,H001071,N00032243,H0GA07125,Hice_Jody_None_None_None,202-225-4101,https://hice.house.gov,None,congressmanhice,None,CongressmanJodyHice
True,R,M,GA,Georgia,1,H,1957-09-06,2015,C001103,N00035346,H4GA01039,Carter_Buddy_None_None_None,202-225-5831,http://buddycarter.house.gov,None,RepBuddyCarter,None,congressmanbuddycarter
True,R,M,FL,Florida,26,H,1980-03-01,2015,C001107,N00035403,H4FL26038,Curbelo_Carlos_None_None_None,202-225-2778,http://curbelo.house.gov,None,RepCurbelo,None,repcurbelo
True,D,F,FL,Florida,2,H,1963-01-31,2015,G000575,N00035688,H4FL02062,Graham_Gwen_None_None_None,202-225-5235,https://graham.house.gov,None,RepGwenGraham,None,repgwengraham
True,R,M,CO,Colorado,4,H,1959-02-16,2015,B001297,N00030829,S0CO00237_H4CO04090,Buck_Ken_None_None_None,202-225-4676,https://buck.house.gov,None,RepKenBuck,None,repkenbuck
True,R,F,CA,California,45,H,1962-05-14,2015,W000820,N00035391,H4CA45097,Walters_Mimi_None_None_None,202-225-5611,https://walters.house.gov,None,RepMimiWalters,None,RepMimiWalters
True,D,F,CA,California,35,H,1965-04-04,2015,T000474,N00036107,H4CA35031,Torres_Norma_None_None_None,202-225-6161,https://torres.house.gov,None,NormaJTorres,None,RepNormaTorres
True,D,M,CA,California,33,H,1969-03-29,2015,L000582,N00035825,H4CA33119,Lieu_Ted_None_None_None,202-225-3976,https://lieu.house.gov,None,RepTedLieu,None,RepTedLieu
True,D,M,CA,California,31,H,1979-06-19,2015,A000371,N00033997,H2CA31125,Aguilar_Pete_None_None_None,202-225-3201,https://aguilar.house.gov,None,reppeteaguilar,None,reppeteaguilar
True,R,M,CA,California,25,H,1966-12-17,2015,K000387,N00035820,H4CA25123,Knight_Steve_None_None_None,202-225-1956,https://knight.house.gov,None,SteveKnight25,None,RepresentativeSteveKnight
True,D,M,CA,California,11,H,1952-03-31,2015,D000623,N00030709,H0CA10073,DeSaulnier_Mark_None_None_None,202-225-2095,https://desaulnier.house.gov,None,RepDeSaulnier,None,RepMarkDeSaulnier
True,D,M,AZ,Arizona,7,H,1979-11-20,2015,G000574,N00036097,H4AZ07043,Gallego_Ruben_None_None_None,202-225-4065,https://rubengallego.house.gov,None,RepRubenGallego,None,RepRubenGallego
True,R,F,AZ,Arizona,2,H,1966-03-22,2015,M001197,N00033982,H2AZ08102,McSally_Martha_None_None_None,202-225-2542,https://mcsally.house.gov,None,RepMcSally,None,RepMcSally
True,R,M,AR,Arkansas,4,H,1967-11-18,2015,W000821,N00035527,H4AR04048,Westerman_Bruce_None_None_None,202-225-3772,https://westerman.house.gov,None,RepWesterman,None,RepWesterman
True,R,M,AR,Arkansas,2,H,1956-12-05,2015,H001072,N00035792,H4AR02141,Hill_French_None_None_None,202-225-2506,https://hill.house.gov,None,RepFrenchHill,None,RepFrenchHill
True,R,M,AL,Alabama,6,H,1954-05-14,2015,P000609,N00035691,H4AL06098,Palmer_Gary_None_None_None,202-225-4921,https://palmer.house.gov,None,USRepGaryPalmer,None,USRepresentativeGaryPalmer
True,D,F,NC,North Carolina,12,H,1946-05-27,2014,A000370,N00035451,H4NC12100,Adams_Alma_None_None_None,202-225-1510,http://adams.house.gov,http://adams.house.gov/contact,RepAdams,None,CongresswomanAdams
True,D,M,NJ,New Jersey,1,H,1958-12-13,2014,N000188,N00036154,H4NJ01084,Norcross_Donald_W._None_None,202-225-6501,http://norcross.house.gov,http://norcross.house.gov/contact,DonaldNorcross,None,DonaldNorcrossNJ
True,R,M,VA,Virginia,7,H,1964-07-27,2014,B001290,N00036013,H4VA07143,Brat_David_Alan_None_Dave,202-225-2815,http://brat.house.gov,http://brat.house.gov/contact,RepDaveBrat,None,RepDaveBrat
True,R,M,FL,Florida,19,H,1959-09-28,2014,C001102,N00035854,H4FL19074,Clawson_Curtis_None_None_Curt,202-225-2536,http://clawson.house.gov,None,RepCurtClawson,None,RepCurtClawson
True,R,M,FL,Florida,13,H,1972-10-31,2014,J000296,N00035717,H4FL13101,Jolly_David_W._None_None,202-225-5961,http://jolly.house.gov,https://jolly.house.gov/contact/email-me,USRepDavidJolly,None,712496765463007
True,R,M,AL,Alabama,1,H,1955-02-16,2014,B001289,N00035380,H4AL01123,Byrne_Bradley_None_None_None,202-225-4931,https://byrne.house.gov,https://byrne.house.gov/contact/email-me,RepByrne,None,1374832002773140
True,D,F,MA,Massachusetts,5,H,1963-07-17,2013,C001101,N00035278,H4MA05084,Clark_Katherine_M._None_None,202-225-2836,https://katherineclark.house.gov,https://katherineclark.house.gov/index.cfm/email-me,RepKClark,None,1408040802774790
True,D,M,NJ,New Jersey,j,S,1969-04-27,2013,B001288,N00035267,S4NJ00185,Booker_Cory_Anthony_None_None,202-224-3224,http://www.booker.senate.gov,http://www.booker.senate.gov/?p=contact,SenBookerOfc,SenCoryBooker,None
True,R,M,MO,Missouri,8,H,1980-06-16,2013,S001195,N00035282,H4MO08162,Smith_Jason_T._None_None,202-225-4404,http://jasonsmith.house.gov,https://jasonsmith.house.gov/contact/email-me,RepJasonSmith,RepJasonSmith,544741092252764
True,D,F,IL,Illinois,2,H,1956-04-30,2013,K000385,N00035215,H2IL02172,Kelly_Robin_None_None_None,202-225-0773,http://robinkelly.house.gov,https://robinkelly.house.gov/contact/email-me,RepRobinKelly,None,150380975141321
True,D,M,WI,Wisconsin,2,H,1964-08-14,2013,P000607,N00033549,H2WI02124,Pocan_Mark_None_None_None,202-225-2906,http://pocan.house.gov,https://pocan.house.gov/contact/email-me,RepMarkPocan,repmarkpocan,436881033058309
True,D,M,WA,Washington,10,H,1952-07-29,2013,H001064,N00031557,H0WA03161,Heck_Denny_None_None_None,202-225-9740,http://dennyheck.house.gov,https://dennyheck.house.gov/contact/email-me,RepDennyHeck,RepDennyHeck,547907568553615
True,D,M,WA,Washington,6,H,1974-01-01,2013,K000381,N00034453,H2WA06129,Kilmer_Derek_None_None_None,202-225-5916,http://kilmer.house.gov,https://kilmer.house.gov/contact/email-me,RepDerekKilmer,None,450819048314124
True,D,M,VA,Virginia,j,S,1958-02-26,2013,K000384,N00033177,S2VA00142,Kaine_Timothy_None_None_None,202-224-4024,http://www.kaine.senate.gov,http://www.kaine.senate.gov/contact,SenKaineOffice,SenatorTimKaine,482778861771212
True,R,M,UT,Utah,2,H,1960-07-15,2013,S001192,N00033932,H2UT02324,Stewart_Chris_None_None_None,202-225-9730,http://stewart.house.gov,https://stewart.house.gov/contact/email-me,RepChrisStewart,repchrisstewart,242042855928904
True,D,M,TX,Texas,34,H,1963-02-13,2013,V000132,N00034349,H2TX27190,Vela_Filemon_None_None_None,202-225-9901,http://vela.house.gov,https://forms.house.gov/vela/webforms/email-me.shtml,RepFilemonVela,None,510462622331477
True,D,M,TX,Texas,33,H,1971-01-03,2013,V000131,N00033839,H2TX33073,Veasey_Marc_A._None_None,202-225-9897,http://veasey.house.gov,https://veaseyforms.house.gov/forms/writeyourrep/,RepVeasey,marcveasey,394849110600016
True,R,M,TX,Texas,25,H,1949-09-13,2013,W000816,N00030602,H2TX33040_S2TX00270,Williams_Roger_None_None_None,202-225-9896,http://williams.house.gov,https://williams.house.gov/contact/email-me,RepRWilliams,None,322383274535068
True,D,M,TX,Texas,20,H,1974-09-16,2013,C001091,N00033316,H2TX35011,Castro_Joaquin_None_None_None,202-225-3236,http://castro.house.gov,https://castro.house.gov/contact/email-me,JoaquinCastrotx,JoaquinCastroTX,326420614138023
True,D,M,TX,Texas,16,H,1972-09-26,2013,O000170,N00033540,H2TX16185,O'Rourke_Beto_None_None_None,202-225-4831,http://orourke.house.gov,https://orourkeforms.house.gov/forms/writeyourrep/,RepBetoORourke,betoorourketx16,460776160654909
True,R,M,TX,Texas,14,H,1953-07-02,2013,W000814,N00033539,H2TX14149,Weber_Randy_K._None_None,202-225-2831,http://weber.house.gov,https://weber.house.gov/contact/email-me,TXRandy14,TXRandy14,128891177274584
True,R,M,TX,Texas,j,S,1970-12-22,2013,C001098,N00033085,S2TX00312,Cruz_Ted_None_None_None,202-224-5922,http://www.cruz.senate.gov,http://www.cruz.senate.gov/?p=email_senator,SenTedCruz,sentedcruz,315496455229328
True,R,M,SC,South Carolina,7,H,1957-08-04,2013,R000597,N00033832,H2SC07066,Rice_Tom_None_None_None,202-225-9895,http://rice.house.gov,https://tomriceforms.house.gov/forms/writeyourrep/,RepTomRice,RepTomRice,403403083083104
True,D,M,PA,Pennsylvania,17,H,1961-05-01,2013,C001090,N00034128,H2PA17079,Cartwright_Matthew_A._None_None,202-225-5546,http://cartwright.house.gov,https://cartwrightforms.house.gov/forms/writeyourrep/,RepCartwright,None,248507065275406
True,R,M,PA,Pennsylvania,12,H,1962-04-25,2013,R000598,N00031253,H0PA04220,Rothfus_Keith_J._None_None,202-225-2065,https://rothfus.house.gov,https://rothfus.house.gov/email-keith,KeithRothfus,reprothfus,133803223451004
True,R,M,PA,Pennsylvania,4,H,1962-05-27,2013,P000605,N00034120,H2PA04135,Perry_Scott_None_None_None,202-225-5836,http://perry.house.gov,http://perryforms.house.gov/forms/writeyourrep/,RepScottPerry,RepScottPerry,376801102416184
True,R,M,OK,Oklahoma,2,H,1977-07-26,2013,M001190,N00033410,H2OK02083,Mullin_Markwayne_None_None_None,202-225-2701,http://mullin.house.gov,https://mullin.house.gov/contact/email-me,RepMullin,None,453637624684399
True,R,M,OK,Oklahoma,1,H,1975-06-15,2013,B001283,N00033532,H2OK01143,Bridenstine_Jim_None_None_None,202-225-2211,http://bridenstine.house.gov,https://bridenstineforms.house.gov/forms/writeyourrep/,RepJBridenstine,RepJimBridenstine,460003650715961
True,R,M,OH,Ohio,14,H,1957-03-17,2013,J000295,N00035007,H2OH14064,Joyce_David_P._None_None,202-225-5731,http://joyce.house.gov,https://joyce.house.gov/email-me,RepDaveJoyce,repdavejoyce,404318572981934
True,D,F,OH,Ohio,3,H,1950-03-12,2013,B001281,N00033904,H2OH03125,Beatty_Joyce_None_None_None,202-225-4324,http://beatty.house.gov,https://beattyforms.house.gov/forms/writeyourrep/,RepBeatty,None,RepJoyceBeatty
True,R,M,OH,Ohio,2,H,1958-06-17,2013,W000815,N00033310,H2OH02085,Wenstrup_Brad_R._None_None,202-225-3164,http://wenstrup.house.gov,http://wenstrup.house.gov/contact/,RepBradWenstrup,repbradwenstrup,124462944390458
True,R,M,NY,New York,27,H,1950-05-20,2013,C001092,N00001285,H8NY29032,Collins_Chris_None_None_None,202-225-5265,http://chriscollins.house.gov,https://chriscollins.house.gov/contact/email-me,RepChrisCollins,RepChrisCollins,467047586692268
True,D,M,NY,New York,18,H,1966-07-30,2013,M001185,N00034277,H2NY22139,Maloney_Sean_Patrick_None_None,202-225-5441,http://seanmaloney.house.gov,https://seanmaloney.house.gov/contact/email-me,RepSeanMaloney,None,551199354892891
True,D,M,NY,New York,8,H,1970-08-04,2013,J000294,N00033640,H2NY10092,Jeffries_Hakeem_S._None_None,202-225-5936,http://jeffries.house.gov,https://jeffriesforms.house.gov/contact/,RepJeffries,None,118349138343701
True,D,F,NY,New York,6,H,1975-10-01,2013,M001188,N00034547,H2NY06116,Meng_Grace_None_None_None,202-225-2601,http://meng.house.gov,https://meng.house.gov/contact/email-me,RepGraceMeng,None,195734010571362
True,D,F,NM,New Mexico,1,H,1959-10-24,2013,L000580,N00029400,H8NM01257,Lujan Grisham_Michelle_None_None_None,202-225-6316,https://lujangrisham.house.gov,http://lujangrisham.house.gov/contact/email-me/,RepLujanGrisham,RepLujanGrisham,191640657646128
True,D,F,NH,New Hampshire,2,H,1956-09-05,2013,K000382,N00030875,H0NH02181,Kuster_Ann_M._None_None,202-225-5206,http://kuster.house.gov,https://kuster.house.gov/contact/email-me,RepAnnieKuster,RepKuster,115543081952049
True,R,F,NE,Nebraska,s,S,1951-03-01,2013,F000463,N00033443,S2NE00094,Fischer_Deb_None_None_None,202-224-6551,http://www.fischer.senate.gov,http://www.fischer.senate.gov/public/?p=email-deb,SenatorFischer,senatordebfischer,531623656856934
True,R,M,ND,North Dakota,0,H,1961-01-21,2013,C001096,N00004614,H0ND01026_H6ND00074,Cramer_Kevin_None_None_None,202-225-2611,http://cramer.house.gov,https://cramer.house.gov/contact/email-me,RepKevinCramer,kevincramer,498751820147706
True,D,F,ND,North Dakota,j,S,1955-10-30,2013,H001069,N00033782,S2ND00099,Heitkamp_Heidi_None_None_None,202-224-2043,http://www.heitkamp.senate.gov,http://www.heitkamp.senate.gov/public/index.cfm/email-heidi,SenatorHeitkamp,senatorheidiheitkamp,501810613175643
True,R,M,NC,North Carolina,13,H,1968-04-17,2013,H001065,N00033399,H2NC13110,Holding_George_None_None_None,202-225-3032,http://holding.house.gov,https://holding.house.gov/contact/email-me,RepHolding,repholding,384164668340890
True,R,M,NC,North Carolina,11,H,1959-07-28,2013,M001187,N00033631,H2NC11080,Meadows_Mark_None_None_None,202-225-6401,https://meadows.house.gov,https://meadows.house.gov/email-me,RepMarkMeadows,RepMarkMeadows,409882952423501
True,R,M,NC,North Carolina,9,H,1948-08-15,2013,P000606,N00034416,H2NC09134,Pittenger_Robert_None_None_None,202-225-1976,http://pittenger.house.gov,https://pittenger.house.gov/contact/email-me,RepPittenger,CongressmanPittenger,376142742468386
True,R,M,NC,North Carolina,8,H,1971-11-04,2013,H001067,N00033630,H2NC08185,Hudson_Richard_None_None_None,202-225-3715,http://hudson.house.gov,https://hudson.house.gov/email-me,RepRichHudson,RepRichHudson,212153802255530
True,R,M,MT,Montana,j,S,1962-08-20,2013,D000618,N00033054,H2MT01060_S2MT00096,Daines_Steve_None_None_None,202-224-2651,http://www.daines.senate.gov,None,SteveDaines,SteveDainesMT,185361254941832
True,R,F,MO,Missouri,2,H,1962-09-13,2013,W000812,N00033106,H2MO02102,Wagner_Ann_None_None_None,202-225-1621,http://wagner.house.gov,https://wagner.house.gov/contact/email-me,RepAnnWagner,None,215485388588143
True,D,M,MI,Michigan,5,H,1958-08-11,2013,K000380,N00033395,H2MI05119,Kildee_Daniel_T._None_None,202-225-3611,http://dankildee.house.gov,https://dankildee.house.gov/contact/email-me,RepDanKildee,RepDanKildee,484166588292670
True,I,M,ME,Maine,j,S,1944-03-31,2013,K000383,N00034580,S2ME00109,King_Angus_None_None_None,202-224-5344,http://www.king.senate.gov,http://www.king.senate.gov/contact,SenAngusKing,SenatorAngusKing,142803045874943
True,D,M,MD,Maryland,6,H,1963-04-16,2013,D000620,N00033897,H2MD06195,Delaney_John_K._None_None,202-225-2721,http://delaney.house.gov,https://delaney.house.gov/contact/email-me,RepJohnDelaney,repjohndelaney,324527257655694
True,D,M,MA,Massachusetts,4,H,1980-10-04,2013,K000379,N00034044,H2MA04073,Kennedy_Joseph_P._III_None,202-225-5931,http://kennedy.house.gov,https://kennedy.house.gov/contact/email-me,RepJoeKennedy,None,301936109927957
True,D,F,MA,Massachusetts,s,S,1949-06-22,2013,W000817,N00033492,S2MA00170,Warren_Elizabeth_None_None_None,202-224-4543,http://www.warren.senate.gov,http://www.warren.senate.gov/?p=email_senator#thisForm,SenWarren,senelizabethwarren,131559043673264
True,R,M,KY,Kentucky,6,H,1973-07-24,2013,B001282,N00031233,H0KY06104,Barr_Garland_None_None_Andy,202-225-4706,https://barr.house.gov,https://barr.house.gov/contact/email-me,RepAndyBarr,RepAndyBarr,457461137635018
True,R,M,IN,Indiana,6,H,1969-02-27,2013,M001189,N00012546,H0IN02125_H0IN05094,Messer_Luke_None_None_None,202-225-3021,https://messer.house.gov,https://messer.house.gov/contact/email-me,RepLukeMesser,RepLukeMesser,367444640018564
True,R,F,IN,Indiana,5,H,1960-08-25,2013,B001284,N00033495,H2IN05082,Brooks_Susan_W._None_None,202-225-2276,http://susanwbrooks.house.gov,https://susanwbrooks.house.gov/contact/email-me,SusanWBrooks,SusanWBrooks,517697358277175
True,R,F,IN,Indiana,2,H,1963-08-17,2013,W000813,N00031226,H0IN02190,Walorski_Jackie_None_None_None,202-225-3915,http://walorski.house.gov,https://walorski.house.gov/contact/email-me,RepWalorski,repwalorski,466876036704525
True,D,F,IL,Illinois,17,H,1961-10-17,2013,B001286,N00033390,H2IL17071,Bustos_Cheri_None_None_None,202-225-5905,http://bustos.house.gov,http://bustos.house.gov/contact,RepCheri,RepCheri,581909665168588
True,R,M,IL,Illinois,13,H,1970-01-05,2013,D000619,N00034784,H2IL13120,Davis_Rodney_None_None_None,202-225-2371,http://rodneydavis.house.gov,https://rodneydavisforms.house.gov/contact/,RodneyDavis,RepRodneyDavis,323631667743052
True,D,F,IL,Illinois,8,H,1968-03-12,2013,D000622,N00027860,H6IL06141,Duckworth_Tammy_None_None_None,202-225-3711,http://duckworth.house.gov,https://duckworth.house.gov/contact/email-me,RepDuckworth,repduckworth,112300955610529
True,D,F,HI,Hawaii,2,H,1981-04-12,2013,G000571,N00033281,H2HI02508,Gabbard_Tulsi_None_None_None,202-225-4906,http://gabbard.house.gov,https://forms.house.gov/formsgabbard/webforms/email-me.shtml,TulsiPress,tulsipress,392284484191405
True,R,M,GA,Georgia,9,H,1966-08-16,2013,C001093,N00033518,H2GA09150,Collins_Doug_None_None_None,202-225-9893,http://dougcollins.house.gov,https://dougcollins.house.gov/email-me,RepDougCollins,repdougcollins,505646972800006
True,D,F,FL,Florida,22,H,1948-05-16,2013,F000462,N00002893,H2FL14053_H2FL22080,Frankel_Lois_None_None_None,202-225-9890,http://frankel.house.gov,https://frankel.house.gov/contact/email-me,RepLoisFrankel,reploisfrankel,138220153003017
