True,D,F,OH,Ohio,3,H,1950-03-12,2013,B001281,N00033904,H2OH03125,Beatty_Joyce_None_None_None,202-225-4324,http://beatty.house.gov,https://beattyforms.house.gov/forms/writeyourrep/,RepBeatty,None,RepJoyceBeatty
True,D,M,CA,California,34,H,1958-01-26,1993,B000287,N00009774,H2CA30143,Becerra_Xavier_None_None_None,202-225-6235,http://becerra.house.gov,http://becerraforms.house.gov/forms/writeyourrep/,RepBecerra,XavierBecerra,90311772229
True,R,M,MI,Michigan,1,H,1952-04-20,2011,B001271,N00031934,H0MI01088,Benishek_Dan_None_None_None,202-225-4735,http://benishek.house.gov,https://benishek.house.gov/contact-me/email-me,CongressmanDan,None,124163654317596
False,R,M,MI,Michigan,11,H,1951-10-06,2013,B001280,N00033625,H2MI11133,Bentivolio_Kerry_L._None_None,202-225-8171,http://bentivolio.house.gov,https://bentivolio.house.gov/contact/email-me,RepKerryB,repkerry,316865541750741
True,D,M,CA,California,7,H,1965-03-02,2013,B001287,N00030717,H0CA03078,Bera_Ami_None_None_None,202-225-5716,http://bera.house.gov,https://beraforms.house.gov/forms/writeyourrep/,RepBera,repamibera,528662157146886
True,R,M,FL,Florida,12,H,1963-02-08,2007,B001257,N00027462,H6FL09070,Bilirakis_Gus_M._None_None,202-225-5755,https://bilirakis.house.gov,https://bilirakis.house.gov/email-congressman-bilirakis/,RepGusBilirakis,RepGusBilirakis,135445766485586
True,R,M,UT,Utah,1,H,1951-07-13,2003,B001250,N00025292,H2UT01094,Bishop_Rob_None_None_None,202-225-0453,http://robbishop.house.gov,https://robbishop.house.gov/contact/contactform.htm,RepRobBishop,CongressmanBishop,RepRobBishop
True,D,M,GA,Georgia,2,H,1947-02-04,1993,B000490,N00002674,H2GA02031,Bishop_Sanford_D._Jr._None,202-225-3631,http://bishop.house.gov,http://bishop.house.gov/contact,SanfordBishop,RepSanfordBishop,366739521606
False,D,M,NY,New York,1,H,1950-06-01,2003,B001242,N00025413,H2NY01067,Bishop_Timothy_H._None_None,202-225-3826,http://timbishop.house.gov,https://timbishop.house.gov/email-me,TimBishopNY,timbishop01,7940339401
True,R,F,TN,Tennessee,6,H,1951-01-16,2011,B001273,N00031539,H0TN06257,Black_Diane_None_None_None,202-225-4231,http://black.house.gov,https://black.house.gov/contact-me/email-me,RepDianeBlack,RepDianeBlack,186436274719648
True,R,F,TN,Tennessee,7,H,1952-06-06,2003,B001243,N00003105,H2TN06030,Blackburn_Marsha_W._None_None,202-225-2811,http://blackburn.house.gov,https://blackburn.house.gov/contactform/email.htm,MarshaBlackburn,RepMarshaBlackburn,6470828395
True,D,M,OR,Oregon,3,H,1948-08-16,1996,B000574,N00007727,H6OR03064,Blumenauer_Earl_None_None_None,202-225-4811,http://blumenauer.house.gov,https://forms.house.gov/blumenauer/webforms/issue_subscribe.html,BlumenauerMedia,RepBlumenauer,None
False,R,M,OH,Ohio,8,H,1949-11-17,1991,B000589,N00003675,H0OH08029,Boehner_John_A._None_None,202-225-6205,http://johnboehner.house.gov,http://boehner.house.gov/contact/,SpeakerBoehner,johnboehner,175082565865743
True,D,F,OR,Oregon,1,H,1954-10-14,2012,B001278,N00033474,H2OR01133,Bonamici_Suzanne_None_None_None,202-225-0855,http://bonamici.house.gov,https://bonamici.house.gov/contact-me/email-me,RepBonamici,RepSuzanneBonamici,252633384817156
True,D,F,GU,Guam,0,H,1933-05-31,2003,B001245,N00024866,H2GU00033,Bordallo_Madeleine_Z._None_None,202-225-1188,http://bordallo.house.gov,https://bordallo.house.gov/contact-me,None,None,161729837225622
True,R,M,LA,Louisiana,3,H,1956-02-21,2005,B001255,N00026595,H4LA07029,Boustany_Charles_W._Jr._None,202-225-2031,http://boustany.house.gov,https://boustanyforms.house.gov/contact-me/,RepBoustany,boustanyla07,197407646951718
True,R,M,TX,Texas,8,H,1955-04-11,1997,B000755,N00005883,H6TX08100,Brady_Kevin_P._None_None,202-225-4901,http://kevinbrady.house.gov,https://kevinbrady.house.gov/contact-form,RepKevinBrady,KBrady8,9307301412
True,D,M,PA,Pennsylvania,1,H,1945-04-07,1998,B001227,N00001619,H8PA01153,Brady_Robert_Alan_None_None,202-225-4731,http://brady.house.gov,https://brady.house.gov/contact-me/email-me,RepBrady,BradyPA01,118845109487
False,D,M,IA,Iowa,1,H,1957-10-30,2007,B001259,N00027464,H6IA01098_S4IA00087,Braley_Bruce_L._None_None,202-225-2911,http://braley.house.gov,http://braley.house.gov/contact,BruceBraley,repbrucebraley,178887452188843
True,R,M,VA,Virginia,7,H,1964-07-27,2014,B001290,N00036013,H4VA07143,Brat_David_Alan_None_Dave,202-225-2815,http://brat.house.gov,http://brat.house.gov/contact,RepDaveBrat,None,RepDaveBrat
True,R,M,OK,Oklahoma,1,H,1975-06-15,2013,B001283,N00033532,H2OK01143,Bridenstine_Jim_None_None_None,202-225-2211,http://bridenstine.house.gov,https://bridenstineforms.house.gov/forms/writeyourrep/,RepJBridenstine,RepJimBridenstine,460003650715961
True,R,M,AL,Alabama,5,H,1954-04-29,2011,B001274,N00030910,H0AL05163,Brooks_Mo_None_None_None,202-225-4801,http://brooks.house.gov,https://brooks.house.gov/email-me,RepMoBrooks,RepMoBrooks,155220881193244
True,R,F,IN,Indiana,5,H,1960-08-25,2013,B001284,N00033495,H2IN05082,Brooks_Susan_W._None_None,202-225-2276,http://susanwbrooks.house.gov,https://susanwbrooks.house.gov/contact/email-me,SusanWBrooks,SusanWBrooks,517697358277175
False,R,M,GA,Georgia,10,H,1946-05-14,2007,B001262,N00028986,H8GA10049_S6GA00101_H0GA03017,Broun_Paul_C._Jr._None,202-225-4101,http://broun.house.gov,https://broun.house.gov/forms/writeyourrep/,RepPaulBrounMD,RepPaulBroun,123908980957273
True,D,F,FL,Florida,5,H,1946-11-11,1993,B000911,N00002713,H2FL03056_S0FL00403,Brown_Corrine_None_None_None,202-225-0123,https://corrinebrown.house.gov,https://forms.house.gov/corrinebrown/webforms/contact-me.shtml,RepCorrineBrown,CongresswomanBrown,179120958813519
True,D,F,CA,California,26,H,1952-08-28,2013,B001285,N00034254,H2CA00120,Brownley_Julia_None_None_None,202-225-5811,http://juliabrownley.house.gov,https://juliabrownley.house.gov/contact/email-me,JuliaBrownley26,RepJuliaBrownley,330504617051234
True,R,M,FL,Florida,16,H,1951-05-08,2007,B001260,N00027626,H6FL13148,Buchanan_Vern_None_None_None,202-225-5015,https://buchanan.house.gov,https://buchanan.house.gov/email-me,VernBuchanan,vernbuchanan,67106719910
True,R,M,IN,Indiana,8,H,1962-05-31,2011,B001275,N00031227,H0IN08114,Bucshon_Larry_None_None_None,202-225-4636,http://bucshon.house.gov,https://bucshon.house.gov/contact-me/email-me,RepLarryBucshon,RepLarryBucshon,135670516492974
True,R,M,TX,Texas,26,H,1950-12-23,2003,B001248,N00025219,H2TX26093,Burgess_Michael_C._None_None,202-225-7772,http://burgess.house.gov,http://burgess.house.gov/contact/356345.htm,MichaelCBurgess,michaelcburgessmd,6916472567
True,D,F,IL,Illinois,17,H,1961-10-17,2013,B001286,N00033390,H2IL17071,Bustos_Cheri_None_None_None,202-225-5905,http://bustos.house.gov,http://bustos.house.gov/contact,RepCheri,RepCheri,581909665168588
True,D,M,NC,North Carolina,1,H,1947-04-27,2004,B001251,N00027035,H4NC01046,Butterfield_George_Kenneth_Jr._G.K.,202-225-3101,http://butterfield.house.gov,https://butterfield.house.gov/email-congressman-butterfield,GKButterfield,GKBNC01,274687979233940
True,R,M,AL,Alabama,1,H,1955-02-16,2014,B001289,N00035380,H4AL01123,Byrne_Bradley_None_None_None,202-225-4931,https://byrne.house.gov,https://byrne.house.gov/contact/email-me,RepByrne,None,1374832002773142
True,R,M,CA,California,42,H,1953-06-08,1993,C000059,N00007099,H2CA37023,Calvert_Ken_S._None_None,202-225-1986,http://calvert.house.gov,https://calvert.house.gov/contactform/,KenCalvert,RepKenCalvert,70063393423
False,R,M,MI,Michigan,4,H,1953-07-09,1991,C000071,N00008086,H0MI10071,Camp_Dave_Lee_None_None,202-225-3561,http://camp.house.gov,http://camp.house.gov/contact/,RepDaveCamp,DaveCampYT,6775033524
False,R,M,CA,California,45,H,1955-07-19,2005,C001064,N00027565,H6CA48039,Campbell_John_Bayard Taylor_III_None,202-225-5611,http://www.campbell.house.gov,https://campbell.house.gov/email-me,RepJohnCampbell,RepJohnCampbellCA48,60546090739
True,R,F,WV,West Virginia,j,S,1953-11-26,2001,C001047,N00009771,H0WV02138_S4WV00159,Capito_Shelley_Moore_None_None,202-224-6472,http://www.capito.senate.gov,None,SenCapito,UCbiXdR4XQ3vD9Xp5lfR9QXw,8057864757
True,D,F,CA,California,24,H,1938-01-10,1998,C001036,N00007232,H8CA22089,Capps_Lois_None_None_None,202-225-3601,http://capps.house.gov,https://capps.house.gov/contact-me/email-me,RepLoisCapps,reploiscapps,168989481141
True,D,M,MA,Massachusetts,7,H,1952-01-09,1999,C001037,N00000267,H8MA08071_S0MA00117,Capuano_Michael_E._None_None,202-225-5111,http://capuano.house.gov,http://www.house.gov/capuano/contact/email.shtml,None,RepMikeCapuano,151168844937573
True,D,M,DE,Delaware,0,H,1956-05-20,2011,C001083,N00030736,H0DE01017,Carney_John_C._None_None,202-225-4165,http://johncarney.house.gov,https://forms.house.gov/carney/webforms/email-me.shtml,JohnCarneyde,RepJohnCarney,156024857781159
True,R,M,TX,Texas,31,H,1941-11-06,2003,C001051,N00025095,H2TX31044,Carter_John_R._None_None,202-225-3864,http://carter.house.gov,https://carter.house.gov/email-john2,JudgeCarter,repjohncarter,1287257083
True,D,M,PA,Pennsylvania,17,H,1961-05-01,2013,C001090,N00034128,H2PA17079,Cartwright_Matthew_A._None_None,202-225-5546,http://cartwright.house.gov,https://cartwrightforms.house.gov/forms/writeyourrep/,RepCartwright,None,248507065275406
True,R,M,LA,Louisiana,j,S,1957-09-28,2009,C001075,N00030245,H8LA00017_S4LA00107,Cassidy_Bill_None_None_None,202-224-5824,http://www.cassidy.senate.gov,None,None,SenatorBillCassidy,None
True,D,F,FL,Florida,14,H,1966-08-20,2007,C001066,N00027514,H6FL11126_H6FL11134,Castor_Kathy_None_None_None,202-225-3376,http://castor.house.gov,https://castor.house.gov/contact/contactform.htm,USRepKCastor,RepKathyCastor,181810465190906
True,D,M,TX,Texas,20,H,1974-09-16,2013,C001091,N00033316,H2TX35011,Castro_Joaquin_None_None_None,202-225-3236,http://castro.house.gov,https://castro.house.gov/contact/email-me,JoaquinCastrotx,JoaquinCastroTX,326420614138023
True,R,M,OH,Ohio,1,H,1953-01-22,1995,C000266,N00003689,H8OH01043,Chabot_Steve_J._None_None,202-225-2216,http://chabot.house.gov,https://chabot.house.gov/forms/writeyourrep/?zip5=45202&zip4=3003,RepSteveChabot,congressmanchabot,204705339555378
True,R,M,UT,Utah,3,H,1967-03-26,2009,C001076,N00028958,H8UT03089,Chaffetz_Jason_None_None_None,202-225-7751,http://chaffetz.house.gov,https://chaffetz.house.gov/contact-me/email-me,JasonInTheHouse,JasonChaffetz,390419731073316
False,D,F,VI,US Virgin Islands,0,H,1945-09-19,1997,C000380,N00000133,H4VI00054,Christensen_Donna_M._None_None,202-225-1790,http://donnachristensen.house.gov,https://donnachristensen.house.gov/contact-me/email-me,DelegateDonna,delegatedonna,138013351189
True,D,F,CA,California,27,H,1953-07-07,2009,C001080,N00030600,H0CA32101,Chu_Judy_M._None_None,202-225-5464,http://chu.house.gov,http://chu.house.gov/connect-with-me/email-judy,RepJudyChu,RepJudyChu,41228315130
True,D,M,RI,Rhode Island,1,H,1961-07-15,2011,C001084,N00032019,H0RI01073,Cicilline_David_N._None_None,202-225-4911,http://cicilline.house.gov,https://cicilline.house.gov/contact-me/email-me,RepCicilline,RepDavidCicilline,186949061341027
True,D,F,MA,Massachusetts,5,H,1963-07-17,2013,C001101,N00035278,H4MA05084,Clark_Katherine_M._None_None,202-225-2836,https://katherineclark.house.gov,https://katherineclark.house.gov/index.cfm/email-me,RepKClark,None,1408040802774787
True,D,F,NY,New York,9,H,1964-11-21,2007,C001067,N00026961,H4NY11138,Clarke_Yvette_D._None_None,202-225-6231,http://clarke.house.gov,https://clarke.house.gov/contact/email-me,YvetteClarke,repyvetteclarke,135031389892682
True,R,M,FL,Florida,19,H,1959-09-28,2014,C001102,N00035854,H4FL19074,Clawson_Curtis_None_None_Curt,202-225-2536,http://clawson.house.gov,None,RepCurtClawson,None,RepCurtClawson
True,D,M,MO,Missouri,1,H,1956-07-27,2001,C001049,N00012460,H0MO01066,Clay_Wm._Lacy_Jr._None,202-225-2406,http://lacyclay.house.gov,http://lacyclay.house.gov/contact-form/,None,WilliamLacyClay,109135405838588
True,D,M,MO,Missouri,5,H,1944-10-26,2005,C001061,N00026790,H4MO05234,Cleaver_Emanuel_None_II_None,202-225-4535,http://cleaver.house.gov,https://cleaver.house.gov/contact/email-me,RepCleaver,repcleaver,7954512692
True,D,M,SC,South Carolina,6,H,1940-07-21,1993,C000537,N00002408,H2SC02042,Clyburn_James_E._None_Jim,202-225-3315,http://clyburn.house.gov,https://clyburn.house.gov/contact-me/email-me,Clyburn,repjamesclyburn,127744320598870
False,R,M,NC,North Carolina,6,H,1931-03-18,1985,C000556,N00002247,H4NC06011,Coble_Howard_None_None_None,202-225-3065,http://coble.house.gov,http://coble.house.gov/contact/zipcheck.htm,HowardCoble,None,208742429162356
True,R,M,CO,Colorado,6,H,1955-03-19,2009,C001077,N00024753,H8CO06138_H2CO00019,Coffman_Mike_None_None_None,202-225-7882,http://coffman.house.gov,https://coffman.house.gov/contact/email-me,RepMikeCoffman,CongressmanCoffman,366142384492
True,D,M,TN,Tennessee,9,H,1949-05-24,2007,C001068,N00003225,H6TN09068,Cohen_Steve_None_None_None,202-225-3265,http://cohen.house.gov,https://cohen.house.gov/contact-me/email-me,RepCohen,repcohen,111456965545421
True,R,M,OK,Oklahoma,4,H,1949-04-28,2003,C001053,N00025726,H2OK04055,Cole_Tom_None_None_None,202-225-6165,http://cole.house.gov,https://coleforms.house.gov/contact/default.aspx,TomColeOK04,reptomcole,146497782066300
True,R,M,NY,New York,27,H,1950-05-20,2013,C001092,N00001285,H8NY29032,Collins_Chris_None_None_None,202-225-5265,http://chriscollins.house.gov,https://chriscollins.house.gov/contact/email-me,RepChrisCollins,RepChrisCollins,467047586692268
True,R,M,GA,Georgia,9,H,1966-08-16,2013,C001093,N00033518,H2GA09150,Collins_Doug_None_None_None,202-225-9893,http://dougcollins.house.gov,https://dougcollins.house.gov/email-me,RepDougCollins,repdougcollins,505646972800006
True,R,M,TX,Texas,11,H,1948-06-11,2005,C001062,N00026041,H4TX19136_H3TX19021,Conaway_K._Michael_None_None,202-225-3605,http://conaway.house.gov,https://conaway.house.gov/forms/writeyourrep/default.aspx,ConawayTX11,mikeconaway11,203482063021985
True,D,M,VA,Virginia,11,H,1950-03-30,2009,C001078,N00029891,H8VA11062,Connolly_Gerald_E._None_None,202-225-1492,http://connolly.house.gov,https://forms.house.gov/connolly/contact-form.shtml,GerryConnolly,repconnolly,177164035838
True,D,M,MI,Michigan,13,H,1929-05-16,1965,C000714,N00004029,H6MI01028,Conyers_John_None_Jr._None,202-225-5126,https://conyers.house.gov,https://conyers.house.gov/index.cfm/online-contact-form,RepJohnConyers,JCMI14,206947066849
True,R,M,CA,California,8,H,1943-03-03,2013,C001094,N00034224,H2CA08164,Cook_Paul_None_None_None,202-225-5861,http://cook.house.gov,https://cook.house.gov/contact/email-me,RepPaulCook,RepPaulCook,464458413604093
True,D,M,TN,Tennessee,5,H,1954-06-19,1983,C000754,N00003132,H2TN05131_H2TN04027_S4TN00096,Cooper_Jim_None_None_None,202-225-4311,http://cooper.house.gov,https://cooper.house.gov/contact/email-me,RepJimCooper,RepJimCooper,JimCooper
True,D,M,CA,California,16,H,1952-04-13,2005,C001059,N00026341,H4CA20082,Costa_Jim_None_None_None,202-225-3341,https://costa.house.gov,http://www.house.gov/formcosta/issue.htm,RepJimCosta,RepJimCostaCA20,RepJimCosta
True,R,M,AR,Arkansas,j,S,1977-05-13,2013,C001095,N00033363,H2AR04083_S4AR00103,Cotton_Tom_None_None_None,202-224-2353,http://www.cotton.senate.gov,None,SenTomCotton,RepTomCotton,120355701459307
True,D,M,CT,Connecticut,2,H,1953-04-06,2007,C001069,N00024842,H2CT02112,Courtney_Joe_None_None_None,202-225-2076,http://courtney.house.gov,https://courtney.house.gov/email-joe1,RepJoeCourtney,repcourtney,330408799230
True,R,M,ND,North Dakota,0,H,1961-01-21,2013,C001096,N00004614,H0ND01026_H6ND00074,Cramer_Kevin_None_None_None,202-225-2611,http://cramer.house.gov,https://cramer.house.gov/contact/email-me,RepKevinCramer,kevincramer,498751820147706
True,R,M,AR,Arkansas,1,H,1966-01-22,2011,C001087,N00030770,H0AR01083,Crawford_Eric_A._None_Rick,202-225-4076,http://crawford.house.gov,http://crawford.house.gov/contact/,RepRickCrawford,RepRickCrawford,143344975723788
True,R,M,FL,Florida,4,H,1944-09-01,2001,C001045,N00012739,H0FL04066,Crenshaw_Ander_None_None_None,202-225-2501,https://crenshaw.house.gov,https://forms.house.gov/write/crenshaw/email-me.shtml,AnderCrenshaw,RepAnderCrenshaw,200388204657
True,D,M,NY,New York,14,H,1962-03-16,1999,C001038,N00001127,H8NY07046,Crowley_Joseph_None_None_Joe,202-225-3965,http://crowley.house.gov,https://crowley.house.gov/contact-me/email-me,RepJoeCrowley,RepJoeCrowley,176197712425090
True,D,M,TX,Texas,28,H,1955-09-19,2005,C001063,N00024978,H2TX23082,Cuellar_Henry_None_None_None,202-225-1640,http://cuellar.house.gov,https://cuellar.house.gov/forms/writeyourrep/default.aspx,RepCuellar,henrycuellar,152569121550
True,R,M,TX,Texas,7,H,1956-08-24,2001,C001048,N00009738,H0TX07055,Culberson_John_Abney_None_None,202-225-2571,http://culberson.house.gov,https://culbersonforms.house.gov/forms/writeyourrep/default.aspx,CongCulberson,johnculbersontx07,1751723339
True,D,M,MD,Maryland,7,H,1951-01-18,1996,C000984,N00001971,H6MD07160,Cummings_Elijah_E._None_None,202-225-4741,http://cummings.house.gov,https://cummings.house.gov/contact-me/email-me,RepCummings,ElijahECummings,291368465380
True,R,M,MT,Montana,j,S,1962-08-20,2013,D000618,N00033054,H2MT01060_S2MT00096,Daines_Steve_None_None_None,202-224-2651,http://www.daines.senate.gov,None,SteveDaines,SteveDainesMT,185361254941832
True,D,M,IL,Illinois,7,H,1941-09-06,1997,D000096,N00004884,H4IL07037,Davis_Danny_K._None_None,202-225-5006,http://davis.house.gov,https://davis.house.gov/email-me,RepDannyDavis,dannykdavis07,280757931935749
True,R,M,IL,Illinois,13,H,1970-01-05,2013,D000619,N00034784,H2IL13120,Davis_Rodney_None_None_None,202-225-2371,http://rodneydavis.house.gov,https://rodneydavisforms.house.gov/contact/,RodneyDavis,RepRodneyDavis,323631667743052
True,D,F,CA,California,53,H,1944-04-13,2001,D000598,N00009604,H0CA49055,Davis_Susan_A._None_None,202-225-2040,http://susandavis.house.gov,https://susandavisforms.house.gov/forms/writeyourrep/,RepSusanDavis,None,103767526332478
True,D,M,OR,Oregon,4,H,1947-05-27,1987,D000191,N00007781,H6OR04047_S6OR00151,DeFazio_Peter_A._None_None,202-225-6416,http://defazio.house.gov,https://defazio.house.gov/contact/email-me,RepPeterDeFazio,PeterDeFazio,94324364811
True,D,F,CO,Colorado,1,H,1957-07-29,1997,D000197,N00006134,H6CO01141,DeGette_Diana_L._None_None,202-225-4431,http://degette.house.gov,https://degette.house.gov/contact/send-me-an-email/email-me,RepDianaDeGette,RepDianaDeGette,110757973488
True,D,M,MD,Maryland,6,H,1963-04-16,2013,D000620,N00033897,H2MD06195,Delaney_John_K._None_None,202-225-2721,http://delaney.house.gov,https://delaney.house.gov/contact/email-me,RepJohnDelaney,repjohndelaney,324527257655694
True,D,F,CT,Connecticut,3,H,1943-03-02,1991,D000216,N00000615,H0CT03072,DeLauro_Rosa_L._None_None,202-225-3661,http://delauro.house.gov,https://forms.house.gov/delauro/webforms/contact_form_email.shtml,RosaDeLauro,rosadelauro,181302611907634
True,D,F,WA,Washington,1,H,1962-02-17,2012,D000617,N00030693,H0WA08046,DelBene_Suzan_K._None_None,202-225-6311,http://delbene.house.gov,http://delbene.house.gov/contact-me/email-me,RepDelBene,None,483962224987343
True,R,M,CA,California,10,H,1967-07-29,2011,D000612,N00031593,H0CA19173,Denham_Jeff_None_None_None,202-225-4540,http://denham.house.gov,https://denham.house.gov/contact-me/email-me,RepJeffDenham,repjeffdenham,133714040028137
True,R,M,PA,Pennsylvania,15,H,1960-05-24,2005,D000604,N00026171,H4PA15087,Dent_Charles_W._None_None,202-225-6411,https://dent.house.gov,https://dent.house.gov/?p=ContactForm,None,CongressmanDent,69862092533
True,R,M,FL,Florida,6,H,1978-09-14,2013,D000621,N00034746,H2FL00292,DeSantis_Ron_None_None_None,202-225-2706,http://desantis.house.gov,https://desantis.house.gov/contact/email-me,RepDeSantis,RepRonDeSantis,464253846966014
True,R,M,TN,Tennessee,4,H,1964-02-21,2011,D000616,N00030957,H0TN04195,DesJarlais_Scott_None_None_None,202-225-6831,https://desjarlais.house.gov,http://desjarlais.house.gov/contact/email-me,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04
True,D,M,FL,Florida,21,H,1966-05-07,2010,D000610,N00031317,H0FL19080,Deutch_Theodore_E._None_None,202-225-3001,http://teddeutch.house.gov,https://teddeutch.house.gov/forms/writeyourrep/default.aspx,RepTedDeutch,congressmanteddeutch,112179098816942
True,R,M,FL,Florida,25,H,1961-09-25,2003,D000600,N00025337,H2FL25018,Diaz-Balart_Mario_None_None_None,202-225-4211,http://mariodiazbalart.house.gov,http://mariodiazbalart.house.gov/contact-mario/write-rep-diaz-balart,MarioDB,MarioDiazBalart,119538428117878
True,D,M,TX,Texas,35,H,1946-10-06,1995,D000399,N00006023,H4TX10028,Doggett_Lloyd_A._None_None,202-225-4865,http://doggett.house.gov,https://forms.house.gov/doggett/webforms/issue_subscribe.htm,RepLloydDoggett,doggett,154050553704
True,D,M,PA,Pennsylvania,14,H,1953-08-05,1995,D000482,N00001373,H4PA18131,Doyle_Michael_F._Jr._Mike,202-225-2135,http://doyle.house.gov,https://doyle.house.gov/contact-me/email-me,USRepMikeDoyle,CongressmanDoyle,79663724861
True,D,F,IL,Illinois,8,H,1968-03-12,2013,D000622,N00027860,H6IL06141,Duckworth_Tammy_None_None_None,202-225-3711,http://duckworth.house.gov,https://duckworth.house.gov/contact/email-me,RepDuckworth,repduckworth,112300955610529
True,R,M,WI,Wisconsin,7,H,1971-10-03,2011,D000614,N00030967,H0WI07051,Duffy_Sean_P._None_None,202-225-3365,https://duffy.house.gov,http://duffy.house.gov/contact,RepSeanDuffy,RepSeanDuffy,119657691436457
True,R,M,SC,South Carolina,3,H,1966-01-07,2011,D000615,N00030752,H0SC03077,Duncan_Jeff_None_None_None,202-225-5301,http://jeffduncan.house.gov,https://jeffduncan.house.gov/contact-me/email-me,RepJeffDuncan,congjeffduncan,187268144624279
True,D,F,MD,Maryland,4,H,1958-06-28,2008,E000290,N00028249,H6MD04183,Edwards_Donna_F._None_None,202-225-8699,http://donnaedwards.house.gov,https://forms.house.gov/formdonnaedwards/issue_subscribe.shtml,RepDonnaEdwards,RepDonnaFEdwards,107297211756
True,D,M,MN,Minnesota,5,H,1963-08-04,2007,E000288,N00028257,H6MN05183,Ellison_Keith_Maurice_None_None,202-225-4755,http://ellison.house.gov,http://ellison.house.gov/contact,KeithEllison,RepKeithEllison,7997462059
True,R,F,NC,North Carolina,2,H,1964-02-09,2011,E000291,N00031513,H0NC02059,Ellmers_Renee_L._None_None,202-225-4531,http://ellmers.house.gov,https://ellmersforms.house.gov/contact-us1,RepReneeEllmers,repreneeellmers,167641493275000
True,D,M,NY,New York,16,H,1947-02-18,1989,E000179,N00001003,H8NY19058,Engel_Eliot_L._None_None,202-225-2464,http://engel.house.gov,https://engel.house.gov/write-your-rep1,RepEliotEngel,engel2161,103355984852
False,D,M,IL,Illinois,12,H,1949-09-22,2013,E000292,N00034884,H2IL12122,Enyart_William_L._None_None,202-225-5661,http://enyart.house.gov,http://enyart.house.gov/contact,RepBillEnyart,CongBillEnyart,527281100637880
True,D,F,CA,California,18,H,1942-12-13,1993,E000215,N00007335,H8CA12098,Eshoo_Anna_G._None_None,202-225-8104,http://eshoo.house.gov,https://eshoo.house.gov/email-me/,RepAnnaEshoo,RepAnnaEshoo,174979964227
True,D,F,CT,Connecticut,5,H,1959-08-25,2013,E000293,N00033217,H2CT05131,Esty_Elizabeth_H._None_None,202-225-4476,http://esty.house.gov,http://esty.house.gov/contact,RepEsty,RepEsty,292076514228382
